dataset,shots,model,hmm,flip_prob,nll,prob,acc,nll_avg
logiqa,1,Qwen/Qwen2-1.5B-Instruct,0,0.1,1.0412844319785162,0.35300098489619836,0.44,1.967333984375
logiqa,2,Qwen/Qwen2-1.5B-Instruct,0,0.1,1.2425039233144541,0.2886605284585049,0.28,1.8758349609375
logiqa,3,Qwen/Qwen2-1.5B-Instruct,0,0.1,1.048370662113113,0.3505083806934224,0.38,1.548592529296875
logiqa,4,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.9166414858270969,0.39985972302161377,0.46,1.4573089599609375
logiqa,5,Qwen/Qwen2-1.5B-Instruct,0,0.1,1.147423123311042,0.31745375547305793,0.36,1.7673797607421875
logiqa,6,Qwen/Qwen2-1.5B-Instruct,0,0.1,1.2339422519029772,0.2911425550391531,0.28,1.828212890625
logiqa,7,Qwen/Qwen2-1.5B-Instruct,0,0.1,1.121608029004534,0.3257555488638497,0.34,1.66606201171875
logiqa,8,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.9159106554772767,0.40015205945402554,0.46,1.23696044921875
logiqa,9,Qwen/Qwen2-1.5B-Instruct,0,0.1,1.0901479147201163,0.3361667660159876,0.36,1.6830657958984374
logiqa,10,Qwen/Qwen2-1.5B-Instruct,0,0.1,1.4048312617723813,0.24540846274846245,0.24,1.8817572021484374
logiqa,11,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.9123229438791557,0.4015902680348647,0.46,1.4260400390625
logiqa,12,Qwen/Qwen2-1.5B-Instruct,0,0.1,1.1419290454275803,0.3192026710700415,0.42,1.66005859375
logiqa,13,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.9326137323730617,0.3935237991084244,0.46,1.4331005859375
logiqa,14,Qwen/Qwen2-1.5B-Instruct,0,0.1,1.0979771157327316,0.3335451249001411,0.4,1.497216796875
logiqa,15,Qwen/Qwen2-1.5B-Instruct,0,0.1,1.1515195486429224,0.31615598978234694,0.36,1.7152825927734374
logiqa,16,Qwen/Qwen2-1.5B-Instruct,0,0.1,1.090700884560864,0.3359809273192518,0.38,1.5742864990234375
