dataset,shots,model,hmm,flip_prob,nll,prob,acc,nll_avg
creak,1,Qwen/Qwen2-1.5B-Instruct,0,0.1,9.845591663324871,5.29802336844599e-05,0.0,11.39375
creak,2,Qwen/Qwen2-1.5B-Instruct,0,0.1,1.2398212979122225,0.2894359361239024,0.5,2.231953125
creak,3,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.8897729753521878,0.41074899231342493,0.42,2.03328369140625
creak,4,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.6436969020669356,0.525346674429668,0.54,1.326021728515625
creak,5,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.6750980930828372,0.5091064783341412,0.56,1.4346356201171875
creak,6,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.6803937514564898,0.5064175504548114,0.56,1.683798828125
creak,7,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.584581775608713,0.557338905801056,0.6,1.4211981201171875
creak,8,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.7023258923117555,0.49543164201780265,0.52,1.5655389404296876
creak,9,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.8355129763690993,0.4336519711529977,0.44,1.7139892578125
creak,10,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.6487254966948633,0.5227115500039087,0.6,1.5887738037109376
creak,11,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.6739950102078857,0.5096683748241404,0.62,1.290504150390625
creak,12,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.5888605287615992,0.5549592847366532,0.66,1.4810052490234376
creak,13,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.5532196391556863,0.5750952273262915,0.64,1.0818109130859375
creak,14,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.640120565200819,0.5272288547582523,0.6,1.0947064208984374
creak,15,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.507525146176466,0.6019835580976395,0.8,0.88769775390625
creak,16,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.6282009752340927,0.5335508092281465,0.66,1.2976800537109374
creak,17,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.5576554163820707,0.5725498824788101,0.76,0.80820556640625
creak,18,Qwen/Qwen2-1.5B-Instruct,0,0.1,0.5091454336143604,0.6010089614771854,0.68,1.1763031005859375
