dataset,shots,model,hmm,flip_prob,nll,prob,acc,nll_avg
creak,1,meta-llama/Llama-3.1-8B-Instruct,0,1.0,11.475563387882397,1.0380688137340982e-05,0.0,14.20625
creak,2,meta-llama/Llama-3.1-8B-Instruct,0,1.0,4.8407642271119915,0.007901013574953233,0.0,7.5428125
creak,3,meta-llama/Llama-3.1-8B-Instruct,0,1.0,3.0303934264721115,0.04829663321377496,0.02,6.4621875
creak,4,meta-llama/Llama-3.1-8B-Instruct,0,1.0,2.308263434337953,0.09943377499645809,0.08,5.03924560546875
creak,5,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.931323131370808,0.1449562753465551,0.16,4.7724365234375
creak,6,meta-llama/Llama-3.1-8B-Instruct,0,1.0,2.0091471980206053,0.1341029892126855,0.12,4.51333984375
creak,7,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.8793029618326615,0.1526965039620517,0.1,4.49114501953125
creak,8,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2524066448094249,0.2858161106219339,0.28,3.2319451904296876
creak,9,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.837176519006857,0.15926647773696306,0.12,3.319384765625
creak,10,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.9753470982057397,0.13871315679826732,0.14,3.76275390625
creak,11,meta-llama/Llama-3.1-8B-Instruct,0,1.0,2.127235980131221,0.11916621685922374,0.08,3.8682666015625
creak,12,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.7235310829356039,0.17843496552675975,0.18,3.1397845458984377
creak,13,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.8410269186377541,0.15865441724479593,0.1,3.3335400390625
creak,14,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.7528929383209289,0.17327195261462186,0.12,2.8642529296875
creak,15,meta-llama/Llama-3.1-8B-Instruct,0,1.0,2.068398547417297,0.12638802414866912,0.04,3.4708984375
creak,16,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.6548531898407233,0.19112011202002488,0.16,2.9143743896484375
creak,17,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.808948765878323,0.1638262660736946,0.14,3.138046875
creak,18,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.5469434691504607,0.21289770876810368,0.18,2.9535205078125
creak,19,meta-llama/Llama-3.1-8B-Instruct,0,1.0,2.071005593788485,0.1260589538461022,0.06,3.35541015625
creak,20,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.9762261599576874,0.1385912729471987,0.12,3.26810546875
creak,21,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.4774412785642919,0.22822089563090692,0.18,2.468212890625
creak,22,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.9337143771095473,0.14461006337475188,0.08,2.9349212646484375
creak,23,meta-llama/Llama-3.1-8B-Instruct,0,1.0,2.1157453364640717,0.1205434106628414,0.02,2.820390625
creak,24,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.9317612250486713,0.1448927848271722,0.06,2.7151556396484375
creak,25,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.6509172749075012,0.19187382682863935,0.1,2.3884765625
creak,26,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.6805714344772258,0.18626750594708139,0.08,2.714130859375
creak,27,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.5314427158274806,0.2162234931250267,0.14,2.35662353515625
creak,28,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.385540397480413,0.25018856198537726,0.2,2.047314453125
creak,29,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.4648628825473111,0.2311096784752646,0.16,2.246650390625
creak,30,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.8569862529175885,0.1561424959759966,0.08,2.803408203125
creak,31,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.5842784976654778,0.2050957167852053,0.12,2.2309765625
creak,32,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.6019247074885177,0.20150829997747396,0.1,2.18689453125
creak,33,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.3151978237046973,0.2684212179069173,0.2,1.997353515625
creak,34,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.525627955092306,0.21748444351239585,0.14,2.08494140625
creak,35,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.5504221406339027,0.212158394241449,0.14,2.12685546875
creak,36,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.4394926239684138,0.2370480006494611,0.2,2.1155810546875
creak,37,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.4167361716686817,0.2425042187936569,0.12,2.02091796875
creak,38,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.5768194100894444,0.20663126346721059,0.12,2.0821484375
creak,39,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.3529999116851623,0.25846372810560114,0.18,1.97607421875
creak,40,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.6198216310257267,0.19793400121988955,0.1,2.186982421875
creak,41,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.32942761628409,0.2646286871101203,0.16,1.886484375
creak,42,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.6262994333856646,0.19665596777277397,0.08,2.30904296875
creak,43,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.4474141221132146,0.2351776431492433,0.1,1.95458984375
creak,44,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.5090201041316804,0.2211265528271307,0.14,1.997109375
creak,45,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.4326364943085161,0.23867881663220505,0.14,1.82681640625
creak,46,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.187621101618129,0.30494583704055456,0.18,1.5520458984375
creak,47,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.3565053520706483,0.2575592850766345,0.18,1.84525390625
creak,48,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.335074263556075,0.26313863311975977,0.16,1.835205078125
creak,49,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.5885889507293676,0.20421356392950432,0.08,1.9672265625
creak,50,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.242107860099219,0.28877487891902837,0.16,1.71626953125
creak,51,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.3474408803991818,0.259904537097141,0.14,1.75150390625
creak,52,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.3728506797516553,0.2533836134922809,0.12,1.833173828125
creak,53,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.3692840741103967,0.25428894644066175,0.18,1.762060546875
creak,54,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2307945060819236,0.29206044167913453,0.14,1.592880859375
creak,55,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2134749663919653,0.2971628522464676,0.24,1.6055322265625
creak,56,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.3424272831438013,0.2612108657374961,0.14,1.66919921875
creak,57,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2305567298996452,0.29212989495279146,0.18,1.58087890625
creak,58,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.266716843172877,0.28175515125117095,0.18,1.70923828125
creak,59,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1975488212260605,0.3019333983402128,0.18,1.52634765625
creak,60,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2427491483161437,0.28858975035856044,0.16,1.5247265625
creak,61,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2279962204354973,0.29287885476372605,0.14,1.5078125
creak,62,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.122638092587763,0.32542017269497314,0.22,1.421630859375
creak,63,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2728428054696705,0.2800344058097843,0.12,1.49392578125
creak,64,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2920597135678045,0.27470438762945,0.16,1.56953125
creak,65,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1749487671393513,0.30883480177307376,0.14,1.4198828125
creak,66,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1391542937177255,0.3200896091748319,0.16,1.32359375
creak,67,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0317524168944174,0.35638188339788485,0.26,1.25322265625
creak,68,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.3192150738011172,0.26734506577679545,0.14,1.5532421875
creak,69,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.3560546526965833,0.2576753930481328,0.1,1.606328125
creak,70,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.3486138607068796,0.25959985292244736,0.14,1.604609375
creak,71,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.103099513126953,0.33184094269706393,0.24,1.361484375
creak,72,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2048598694334467,0.2997339984655294,0.2,1.49025390625
creak,73,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1306781290245744,0.32281427245325467,0.18,1.3645703125
creak,74,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2754519126039947,0.2793047183740189,0.1,1.503291015625
creak,75,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2531737728483698,0.28559693714730083,0.1,1.5112890625
creak,76,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2745261278528317,0.27956341415304425,0.14,1.60310546875
creak,77,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.3089527330462902,0.2701027780298647,0.1,1.5489453125
creak,78,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1504020125244387,0.31650950301511516,0.22,1.524306640625
creak,79,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.3654537233551192,0.25526483009391704,0.08,1.6255859375
creak,80,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.127694429069373,0.3237788917351419,0.18,1.37193359375
creak,81,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1846456472649731,0.3058545406915498,0.12,1.43564453125
creak,82,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2031888352020568,0.3002352829523982,0.16,1.4703515625
creak,83,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2313088522072302,0.29191026014855664,0.12,1.3980078125
creak,84,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1162409894857006,0.3275085918856211,0.22,1.340390625
creak,85,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2152929828217798,0.29662309609019916,0.14,1.49271484375
creak,86,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1539602027814668,0.31538530322968944,0.2,1.353671875
creak,87,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0950793886602475,0.3345130493516122,0.2,1.27005859375
creak,88,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2043867379895736,0.2998758455985246,0.2,1.51546875
creak,89,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1271270461234186,0.3239626504824324,0.2,1.3934765625
creak,90,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9579416786429236,0.3836818142351939,0.28,1.0896484375
creak,91,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.247875032769843,0.28711425747738645,0.12,1.461015625
creak,92,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0940198290577798,0.33486767370484577,0.18,1.3409765625
creak,93,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1277646472463545,0.32375615736981134,0.22,1.3048828125
creak,94,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2397480234065894,0.28945714517606624,0.12,1.50361328125
creak,95,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.172421936934471,0.30961616164463424,0.18,1.4193359375
creak,96,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.998137530226076,0.3685652439563087,0.22,1.158671875
creak,97,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1461263436566336,0.317865690080853,0.18,1.371484375
creak,98,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.030469686378124,0.3568393186355208,0.16,1.16279296875
creak,99,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.120034467380125,0.3262685488071391,0.18,1.34763671875
creak,100,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0829051096779747,0.3386103950458572,0.22,1.266953125
creak,101,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2338097939816248,0.2911811217309863,0.14,1.4589453125
creak,102,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0041912072343293,0.3663408088121099,0.16,1.14314453125
creak,103,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1252719519104446,0.3245641895038307,0.16,1.3100390625
creak,104,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0278948796014196,0.3577592948035156,0.24,1.24294921875
creak,105,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1286086313689114,0.32348302758822345,0.12,1.3479296875
creak,106,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.060950457160613,0.3461266753634137,0.14,1.1658984375
creak,107,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0764076661872921,0.3408176599773114,0.2,1.28943359375
creak,108,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0583666640969434,0.34702215143061216,0.2,1.28232421875
creak,109,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0450725455538203,0.3516663066256856,0.2,1.300546875
creak,110,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0484164711285298,0.35049232461736685,0.2,1.1959765625
creak,111,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.050264211094589,0.34984530388848917,0.26,1.25658203125
creak,112,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.2590896873706157,0.28391235790580027,0.14,1.5071484375
creak,113,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0345933257864866,0.3553708717123807,0.2,1.1816015625
creak,114,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0039150607691647,0.3664419865007965,0.24,1.18296875
creak,115,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.930028819605474,0.39454233965318053,0.3,1.099296875
creak,116,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9860498711697703,0.37304736959449497,0.22,1.0999609375
creak,117,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0249332538925875,0.3588204144726154,0.2,1.19919921875
creak,118,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0543688674820086,0.3484122522316213,0.2,1.23748046875
creak,119,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0797609311008833,0.3396767220787843,0.18,1.29080078125
creak,120,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0325582592196605,0.3560948114751808,0.22,1.2375
creak,121,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0391886970679503,0.3537415571342001,0.24,1.2135546875
creak,122,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.053078721959332,0.3488620448254451,0.22,1.19736328125
creak,123,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.148720205453319,0.3170422588060169,0.14,1.3144921875
creak,124,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0574095866937419,0.34735443747652534,0.16,1.228046875
creak,125,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9899211245524904,0.37160600045571635,0.22,1.17609375
creak,126,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.096748762306354,0.3339550879353654,0.18,1.2195703125
creak,127,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0545348269235846,0.34835443472661587,0.2,1.25162109375
creak,128,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0669069180252277,0.34407111338217,0.16,1.205078125
creak,129,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9464692129300204,0.3881089371444435,0.2,1.09056640625
creak,130,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0032187046714693,0.3666972494791987,0.24,1.18328125
creak,131,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0336369592355783,0.35571089909674514,0.18,1.17767578125
creak,132,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1741847707683177,0.30907084059579815,0.12,1.332109375
creak,133,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.208739640323533,0.29857335220020764,0.14,1.4435546875
creak,134,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.958809971983488,0.38334881046439795,0.18,1.07037109375
creak,135,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1723516139657633,0.3096379355378744,0.14,1.351484375
creak,136,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.985466424697748,0.37326508627301996,0.24,1.16390625
creak,137,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9549867262315906,0.3848172524941672,0.22,1.0848828125
creak,138,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.071333663638052,0.3425513643434599,0.16,1.2190625
creak,139,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9851521580811273,0.37338240946320106,0.26,1.176484375
creak,140,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.997483355263365,0.3688064289910348,0.2,1.127216796875
creak,141,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9865672664068369,0.37285440658564206,0.26,1.11140625
creak,142,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9445501033994126,0.3888544758610426,0.24,1.086328125
creak,143,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9895387668996687,0.37174811402119834,0.26,1.1250390625
creak,144,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.045808605510847,0.3514075543794089,0.18,1.18529296875
creak,145,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0138273040055474,0.3628276669985627,0.22,1.193359375
creak,146,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.055357612942898,0.3480679314495654,0.12,1.149375
creak,147,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9901375098823811,0.37152559906787247,0.18,1.09736328125
creak,148,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1028468139601717,0.3319248092228417,0.12,1.204609375
creak,149,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.084500962693497,0.3380704535740403,0.16,1.231328125
creak,150,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9905669554753338,0.37136608329080895,0.24,1.150126953125
creak,151,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9793958208524548,0.3755379225053289,0.22,1.078857421875
creak,152,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0013588018396153,0.367379905371963,0.24,1.180546875
creak,153,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0509364848729403,0.34961019110314084,0.16,1.253828125
creak,154,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9639583276321018,0.3813802661818057,0.24,1.07595703125
creak,155,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9477946384155455,0.3875948684231421,0.28,1.05056640625
creak,156,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0194514784906556,0.3607927885109978,0.24,1.1730078125
creak,157,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0191171181642935,0.360913443475506,0.18,1.1909375
creak,158,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9344795847729672,0.39279022636549143,0.28,1.04791015625
creak,159,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.070814343966146,0.342729304205438,0.12,1.184609375
creak,160,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.004830086248794,0.3661068361053023,0.24,1.13515625
creak,161,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.112129560881001,0.3288578919533358,0.16,1.2390234375
creak,162,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.8881498659216193,0.4114162242251652,0.36,1.077763671875
creak,163,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.991338403267938,0.3710797042230588,0.2,1.10830078125
creak,164,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9948890590243401,0.3697644642990648,0.18,1.17181640625
creak,165,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9928223130108141,0.3705294637891176,0.2,1.0809375
creak,166,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0225326825343088,0.3596828232050619,0.16,1.13283203125
creak,167,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9483237566797454,0.3873898391463002,0.28,1.058203125
creak,168,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.8884034804318209,0.4113118963310624,0.32,0.971953125
creak,169,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9469096902376204,0.38793802160972535,0.24,1.056962890625
creak,170,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0355700443995677,0.3550239438204772,0.24,1.2211328125
creak,171,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9586115303730093,0.3834248903681813,0.28,1.0771484375
creak,172,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0035742951730475,0.36656687860102577,0.22,1.21048828125
creak,173,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0498496223016427,0.3499903759012836,0.2,1.1678125
creak,174,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9493287435426668,0.38700071301320627,0.32,1.03890625
creak,175,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9707553624912185,0.37879680111531044,0.2,1.06216796875
creak,176,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9254909622046431,0.3963367849181905,0.32,1.052451171875
creak,177,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0191424711962491,0.36090429334143265,0.18,1.1033203125
creak,178,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9712684642935088,0.3786024896490013,0.24,1.110771484375
creak,179,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9447668313134416,0.3887702093734083,0.3,1.062890625
creak,180,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.073971294771531,0.3416490307347966,0.16,1.19955078125
creak,181,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.0640545400899792,0.3450539352574954,0.16,1.1930078125
creak,182,meta-llama/Llama-3.1-8B-Instruct,0,1.0,0.9403596633110578,0.39048736612019463,0.24,1.1028125
creak,183,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.1017389717031716,0.33229273331594444,0.14,1.24546875
creak,184,meta-llama/Llama-3.1-8B-Instruct,0,1.0,1.064874058287486,0.3447712731176341,0.3,1.24251953125
