shots,nll,prob,model,acc,hmm,dataset,flip_prob
46,1.8671875,0.15455774475698483,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
47,4.25,0.014264233908999256,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
48,1.6875,0.18498139990730428,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
49,0.8515625,0.4267476175926629,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
50,1.8984375,0.14980250286418162,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
51,1.4140625,0.2431534629991392,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
52,0.08251953125,0.9207934534340386,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
53,2.96875,0.05136747956725073,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
54,2.390625,0.09157243321777621,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
55,4.65625,0.00950202828005989,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
56,1.03125,0.356560980663947,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
57,1.828125,0.16071462536804407,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
58,0.369140625,0.6913281855882473,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
59,1.1328125,0.3221260018134028,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
60,1.5390625,0.21458217794945839,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
61,2.875,0.05641613950377735,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
62,2.796875,0.06100039130459344,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
63,1.8125,0.1632455124539584,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
64,0.71484375,0.48926855403569414,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
65,1.46875,0.23021307174736147,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
66,3.1875,0.04127492938579755,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
67,4.375,0.012588142242433998,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
68,1.71875,0.17929012055011864,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
69,1.9296875,0.14519356438370257,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
70,1.0234375,0.35935752309532076,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
71,0.8984375,0.407205421393389,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
72,1.703125,0.18211352912101367,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
73,1.625,0.19691167520419406,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
74,0.63671875,0.5290254439903966,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
75,0.48046875,0.6184934050621846,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
76,2.0625,0.1271357329320356,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
1,1.0390625,0.353786201098432,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
2,2.046875,0.129137829405204,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
3,3.890625,0.0204325716890638,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
4,1.3125,0.26914634872918386,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
5,2.890625,0.05554148833106887,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
6,1.296875,0.27338478699614155,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
7,1.015625,0.3621759990808257,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
8,0.357421875,0.6994773434756083,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
9,3.703125,0.024646386044811498,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
10,1.3046875,0.27125728970502744,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
11,2.984375,0.050571100611906464,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
12,0.5703125,0.5653487396106142,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
13,3.125,0.04393693362340742,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
14,1.78125,0.16842748127818424,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
15,2.375,0.09301448921066349,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
16,2.171875,0.1139637344565904,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
17,1.734375,0.17651048487186194,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
18,1.796875,0.1658162552121675,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
19,1.1953125,0.30260937397538795,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
20,1.921875,0.1463323316229146,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
21,1.2578125,0.2842751988422877,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
22,2.921875,0.053832656382752,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
23,1.3828125,0.25087198245993886,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
24,0.158203125,0.8536763613451477,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
25,1.734375,0.17651048487186194,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
26,1.875,0.15335496684492847,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
27,3.078125,0.04604551109353302,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
28,4.28125,0.013825369568946493,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
29,2.265625,0.10376516104428837,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
30,2.03125,0.13117145431019428,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
31,0.023193359375,0.9770735391778969,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
32,1.3828125,0.25087198245993886,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
33,1.2109375,0.2979178504832066,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
34,1.875,0.15335496684492847,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
35,0.0155029296875,0.9846166221284973,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
36,2.53125,0.07955950871822769,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
37,2.46875,0.0846906561847805,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
38,3.390625,0.03368761555886473,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
39,0.8515625,0.4267476175926629,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
40,1.1171875,0.3271987482181544,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
41,3.296875,0.03699860758070385,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
42,1.28125,0.27768997095378994,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
43,5.1875,0.0055859542589981,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
44,1.359375,0.25682124007865503,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
45,3.546875,0.028814544556403775,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
46,1.296875,0.27338478699614155,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
47,2.875,0.05641613950377735,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
48,3.5,0.0301973834223185,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
49,1.1328125,0.3221260018134028,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
50,0.54296875,0.5810207839794026,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
51,2.125,0.11943296826671962,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
52,2.71875,0.06595714935553817,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
53,2.34375,0.09596708604499847,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
54,1.03125,0.356560980663947,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
55,2.328125,0.0974783477499485,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
56,0.98828125,0.372215887611955,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
57,1.625,0.19691167520419406,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
58,2.921875,0.053832656382752,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
59,0.83203125,0.4351644601644917,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
60,2.765625,0.06293675158337987,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
61,4.59375,0.010114856452604551,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
62,1.109375,0.3297649998062575,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
63,0.06787109375,0.9343809133539388,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
64,0.54296875,0.5810207839794026,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
65,2.375,0.09301448921066349,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
66,2.140625,0.11758133171956547,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
67,3.125,0.04393693362340742,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
68,1.4921875,0.22488019168416426,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
69,1.2421875,0.2887518818320782,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
70,1.1640625,0.31221522664653706,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
71,1.2109375,0.2979178504832066,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
72,1.234375,0.29101659090983195,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
73,2.75,0.06392786120670757,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
74,0.6328125,0.5310959910353452,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
75,1.625,0.19691167520419406,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
76,2.453125,0.08602433995839362,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
77,2.3125,0.0990134083638263,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
1,0.8828125,0.41361797370441067,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
2,0.27734375,0.7577939606593946,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
3,0.0966796875,0.9078467542291261,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
4,0.0966796875,0.9078467542291261,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
5,1.6171875,0.19845607261390505,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
6,2.421875,0.08875504563653425,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
7,0.5078125,0.6018106006716945,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
8,1.8125,0.1632455124539584,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
9,0.609375,0.5436905695130004,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
10,0.90234375,0.40561787790561105,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
11,4.0,0.01831563888873418,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
12,3.5,0.0301973834223185,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
13,1.1640625,0.31221522664653706,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
14,1.6875,0.18498139990730428,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
15,1.78125,0.16842748127818424,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
16,1.109375,0.3297649998062575,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
17,2.15625,0.11575840213626322,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
18,1.984375,0.13746650383851944,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
19,0.22265625,0.8003899360518268,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
20,0.32421875,0.7230920486923872,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
21,0.50390625,0.604166020765368,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
22,1.4453125,0.23567241741677974,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
23,2.015625,0.13323710414756298,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
24,1.5,0.22313016014842982,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
25,0.99609375,0.3693192805940405,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
26,1.6796875,0.18643222700816212,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
27,0.66796875,0.5127490421990961,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
28,0.64453125,0.5249085353233612,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
29,0.494140625,0.6100949824510565,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
30,2.625,0.07243975703425146,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
31,1.0859375,0.3375851514160396,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
32,0.70703125,0.49310593486505433,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
33,3.078125,0.04604551109353302,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
34,2.90625,0.05468039736791477,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
35,0.345703125,0.7077225610574206,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
36,1.4296875,0.23938371796817895,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
37,1.375,0.25283959580474646,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
38,2.0,0.1353352832366127,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
39,3.203125,0.040635020917967515,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
40,3.578125,0.027928014220365963,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
41,0.62890625,0.5331746419722976,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
42,1.46875,0.23021307174736147,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
43,1.2734375,0.27986792038923625,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
44,1.453125,0.23383840011408472,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
45,1.609375,0.2000125828826258,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
46,1.7734375,0.16974847438608623,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
47,1.75,0.17377394345044514,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
48,1.625,0.19691167520419406,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
49,2.265625,0.10376516104428837,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
50,1.96875,0.13963128628139898,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
51,2.15625,0.11575840213626322,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
52,2.96875,0.05136747956725073,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
53,2.0625,0.1271357329320356,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
54,0.546875,0.5787555986124843,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
55,1.890625,0.1509774184559146,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
56,0.8046875,0.4472276633691456,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
57,0.890625,0.41039917309637,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
58,1.953125,0.14183015908734253,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
59,1.4296875,0.23938371796817895,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
60,1.453125,0.23383840011408472,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
61,1.625,0.19691167520419406,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
62,1.34375,0.26086558612628497,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
63,3.90625,0.02011579402674089,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
64,3.46875,0.031155951269699805,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
65,0.96484375,0.3810427330152126,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
66,2.34375,0.09596708604499847,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
67,2.5,0.0820849986238988,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
68,1.1875,0.3049827687110593,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
69,3.84375,0.021413151278198653,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
70,0.65234375,0.5208236646937497,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
71,1.5,0.22313016014842982,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
72,1.78125,0.16842748127818424,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
73,6.03125,0.002402488989655613,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
74,1.6875,0.18498139990730428,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
75,2.40625,0.09015273423081638,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
76,0.1455078125,0.8645831354918224,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
1,4.125,0.016163494588165874,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
2,2.6875,0.0680508540250102,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
3,5.5,0.004086771438464067,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
4,0.8125,0.44374731008107987,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
5,0.023193359375,0.9770735391778969,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
6,4.5,0.011108996538242306,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
7,1.9609375,0.14072642803276533,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
8,1.46875,0.23021307174736147,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
9,4.53125,0.010767208646547101,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
10,1.921875,0.1463323316229146,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
11,1.6875,0.18498139990730428,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
12,5.5,0.004086771438464067,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
13,4.375,0.012588142242433998,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
14,0.259765625,0.7712323221982079,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
15,5.625,0.0036065631360157305,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
16,2.53125,0.07955950871822769,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
17,0.83984375,0.43177798346854385,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
18,1.3203125,0.26705183522634335,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
19,2.0,0.1353352832366127,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
20,0.1787109375,0.8363476211932502,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
21,1.75,0.17377394345044514,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
22,1.546875,0.21291228619240427,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
23,2.796875,0.06100039130459344,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
24,0.77734375,0.459625270884992,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
25,1.6953125,0.18354186323251906,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
26,1.328125,0.26497362135689667,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
27,1.4921875,0.22488019168416426,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
28,4.0,0.01831563888873418,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
29,2.15625,0.11575840213626322,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
30,1.984375,0.13746650383851944,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
31,0.271484375,0.76224719348739,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
32,1.359375,0.25682124007865503,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
33,0.5703125,0.5653487396106142,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
34,2.390625,0.09157243321777621,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
35,2.296875,0.10057264266491435,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
36,1.40625,0.2450605392455259,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
37,2.75,0.06392786120670757,Qwen/Qwen2-1.5B-Instruct,0.0,0,logiqa,0.5
38,0.53125,0.5878696731223465,Qwen/Qwen2-1.5B-Instruct,1.0,0,logiqa,0.5
