dataset,shots,model,hmm,flip_prob,nll,prob,acc,nll_avg
logiqa,44,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.2926801789169355,0.2745339959422069,0.22,1.7467919921875
logiqa,45,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.007962422616116,0.3649618605087584,0.42,1.2985693359375
logiqa,46,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.2104848676564652,0.29805272826077117,0.36,1.58388671875
logiqa,47,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.0774532603139952,0.3404614892712107,0.36,1.6247119140625
logiqa,48,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.0981862582842203,0.3334753737159074,0.34,1.518037109375
logiqa,49,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.2493853181643815,0.28668096029132156,0.28,1.57835693359375
logiqa,50,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.163620276177303,0.3123533261907725,0.36,1.74271484375
logiqa,51,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.0870151545626683,0.33722154719239134,0.38,1.58796630859375
logiqa,52,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.121956977413992,0.3256418968137059,0.32,1.637431640625
logiqa,53,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.0888056685899337,0.3366182875154719,0.36,1.7242669677734375
logiqa,54,Qwen/Qwen2-1.5B-Instruct,0,0.25,0.9040007763982904,0.40494631492675626,0.44,1.32937255859375
logiqa,55,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.247144977720142,0.2873239432226543,0.24,1.66116455078125
logiqa,56,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.172555509968222,0.3095748080365499,0.34,1.5188818359375
logiqa,57,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.330886586746506,0.26424288317882366,0.2,1.926064453125
logiqa,58,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.3045938215856299,0.2712827018480794,0.26,1.60361328125
logiqa,59,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.156590713791188,0.31455676892929874,0.28,1.50165771484375
logiqa,60,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.183411686110354,0.3062321862657926,0.36,1.71447265625
logiqa,61,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.1344624892765551,0.3215949356119639,0.36,1.60169921875
logiqa,62,Qwen/Qwen2-1.5B-Instruct,0,0.25,0.9262100692426131,0.396051878798025,0.38,1.3239111328125
logiqa,63,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.236008614441514,0.29054157011026105,0.28,1.605712890625
logiqa,64,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.0700979760135305,0.3429749124578299,0.38,1.609150390625
logiqa,65,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.1817428036065567,0.3067436784950513,0.3,1.6598675537109375
logiqa,66,Qwen/Qwen2-1.5B-Instruct,0,0.25,0.9174810073836743,0.39952417303496146,0.46,1.4223828125
logiqa,67,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.1606251333388689,0.3132902714607964,0.34,1.74934326171875
logiqa,68,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.012809164286382,0.36319726437650407,0.48,1.51106689453125
logiqa,69,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.2981497316222443,0.27303651678580204,0.32,1.8655517578125
logiqa,70,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.08022262434257,0.3395199318291267,0.4,1.64646484375
logiqa,71,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.2793906461397928,0.27820677518530396,0.3,1.866923828125
logiqa,72,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.2795026298420702,0.27817562230496007,0.18,1.575048828125
logiqa,73,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.1584649679526924,0.313967761743112,0.26,1.49965087890625
logiqa,74,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.030083855556868,0.3569770248068206,0.4,1.4424798583984375
logiqa,75,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.2258586346297267,0.2935055780452355,0.32,1.5844140625
logiqa,76,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.0392607030165384,0.3537160865548512,0.40816326530612246,1.5453553491709184
logiqa,77,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.321892852590578,0.26663013247401074,0.2553191489361702,1.7872652094414894
logiqa,78,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.274927633579163,0.279451190372142,0.30952380952380953,1.9845493861607142
logiqa,79,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.0957938281143398,0.3342741453826191,0.40625,1.5966148376464844
logiqa,80,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.3140984216960203,0.26871648301083967,0.2608695652173913,1.8614767323369565
logiqa,81,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.1035976961488587,0.33167566634579343,0.3125,1.4775218963623047
logiqa,82,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.420641324734517,0.2415590494168714,0.2857142857142857,2.1346261160714284
logiqa,83,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.4724272137071688,0.22936808363744632,0.25,1.6865234375
logiqa,84,Qwen/Qwen2-1.5B-Instruct,0,0.25,0.4312464896788583,0.649698747000699,0.5,0.537841796875
logiqa,85,Qwen/Qwen2-1.5B-Instruct,0,0.25,1.7109375,0.18069631039374898,0.0,1.7109375
