dataset,shots,model,hmm,flip_prob,nll,prob,acc,nll_avg
logiqa,1,Qwen/Qwen2-1.5B-Instruct,0,1.0,2.063997124703159,0.12694553729442765,0.18,3.5692578125
logiqa,2,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.528909058770614,0.21677202390524702,0.24,2.2260638427734376
logiqa,3,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.6411825837228151,0.1937507802378325,0.14,2.3028125
logiqa,4,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.694384813146358,0.18371221160889062,0.1,2.46166015625
logiqa,5,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.4670636462110975,0.2306016199559503,0.18,2.15294921875
logiqa,6,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.2113295590685051,0.2978010719817862,0.42,1.75138671875
logiqa,7,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.4722370541968839,0.2294117043072169,0.2,2.07224609375
logiqa,8,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.6573596774823367,0.19064167167407275,0.18,2.33478515625
logiqa,9,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.3784277483279315,0.2519744089714753,0.3,2.096044921875
logiqa,10,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.3878048964907777,0.24962265122836189,0.3,1.9471875
logiqa,11,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.9210504107888138,0.14645304544763743,0.1,2.67474609375
logiqa,12,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.7534220535275764,0.17318029604018995,0.14,2.39962890625
logiqa,13,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.5447771405247972,0.21335941509219458,0.2,2.3026611328125
logiqa,14,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.6786052383761998,0.18663410467541386,0.22,2.1956640625
logiqa,15,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.4759922780008372,0.22855182753962722,0.18,2.0376171875
logiqa,16,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.4892104774970094,0.2255506625835827,0.22,1.980888671875
logiqa,17,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.3136576727968818,0.26883494560911925,0.36,1.89841796875
logiqa,18,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.4154077198919943,0.24282658803255228,0.2,1.8275390625
logiqa,19,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.42462169990203,0.24059946479540584,0.28,1.967724609375
logiqa,20,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.5337694331964373,0.21572098698957068,0.16,2.175390625
logiqa,21,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.525823529911871,0.21744191319066325,0.24,2.035009765625
logiqa,22,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.4912847321273899,0.22508329796151996,0.24,2.06802734375
logiqa,23,Qwen/Qwen2-1.5B-Instruct,0,1.0,1.493648273855207,0.22455193239426394,0.24,2.12908203125
