shots,nll,prob,model,acc,hmm,dataset,flip_prob
13,0.306640625,0.7359150228524268,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
14,4.3125,0.013400007665140828,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
15,1.296875,0.27338478699614155,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
16,2.453125,0.08602433995839362,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
17,0.265625,0.76672659607082,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
18,1.359375,0.25682124007865503,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
19,2.3125,0.0990134083638263,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
20,0.060546875,0.941249646907103,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
21,1.25,0.2865047968601901,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
22,0.1982421875,0.8201711938713908,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
23,1.6640625,0.18936810739025348,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
24,3.5,0.0301973834223185,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
25,1.4375,0.23752081909545814,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
26,1.8515625,0.1569916750812332,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
27,2.703125,0.06699582332279769,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
28,2.40625,0.09015273423081638,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
29,1.078125,0.34023286457404905,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
30,0.62109375,0.5373563825172994,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
31,0.060546875,0.941249646907103,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
32,1.7578125,0.17242162389375282,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
33,1.2890625,0.2755289704553164,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
34,1.3515625,0.25883551402927246,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
35,0.66796875,0.5127490421990961,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
36,1.328125,0.26497362135689667,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
37,0.1787109375,0.8363476211932502,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
38,0.0751953125,0.9275623041230301,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
39,1.046875,0.3510330150388101,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
1,13.875,9.422454817328475e-07,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
2,1.6875,0.18498139990730428,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
3,1.4375,0.23752081909545814,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
4,1.21875,0.29559943537737077,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
5,1.171875,0.30978554847668166,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
6,3.0,0.049787068367863944,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
7,5.0,0.006737946999085467,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
8,2.421875,0.08875504563653425,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
9,4.375,0.012588142242433998,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
10,0.81640625,0.44201730327044453,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
11,0.921875,0.39777251796661167,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
12,1.625,0.19691167520419406,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
13,2.90625,0.05468039736791477,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
14,0.007781982421875,0.9922482188107336,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
15,1.046875,0.3510330150388101,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
16,0.8984375,0.407205421393389,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
17,1.7421875,0.17513686938087475,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
18,1.859375,0.15576995617312325,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
19,1.15625,0.314663961018459,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
20,5.875,0.0028087941945255128,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
21,0.83203125,0.4351644601644917,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
22,1.1796875,0.30737477821235176,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
23,7.625,0.000488095243523415,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
24,1.84375,0.15822297604949842,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
25,0.1318359375,0.8764847815685415,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
26,0.9453125,0.3885581275123641,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
27,2.46875,0.0846906561847805,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
28,1.0859375,0.3375851514160396,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
29,1.1328125,0.3221260018134028,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
30,0.431640625,0.6494427282327384,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
31,1.1796875,0.30737477821235176,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
32,1.78125,0.16842748127818424,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
33,0.45703125,0.6331605534862997,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
34,1.25,0.2865047968601901,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
35,1.1875,0.3049827687110593,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
36,3.78125,0.022794180883612344,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
37,3.90625,0.02011579402674089,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
1,8.125,0.0002960447300568554,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
2,2.25,0.10539922456186433,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
3,1.125,0.32465246735834974,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
4,0.470703125,0.6245629680224108,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
5,4.6875,0.00920968160396814,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
6,0.40625,0.6661436107034878,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
7,1.2578125,0.2842751988422877,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
8,1.1015625,0.3323513787550223,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
9,1.8515625,0.1569916750812332,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
10,0.64453125,0.5249085353233612,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
11,1.71875,0.17929012055011864,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
12,6.09375,0.002256929540148032,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
13,1.5,0.22313016014842982,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
14,1.4609375,0.23201865524727103,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
15,3.921875,0.019803927546861083,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
16,2.28125,0.1021564313333943,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
17,1.9375,0.14406365910145327,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
18,1.5234375,0.21796135555570278,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
19,1.046875,0.3510330150388101,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
20,0.158203125,0.8536763613451477,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
21,0.5625,0.569782824730923,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
22,1.65625,0.19085333986431632,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
23,1.375,0.25283959580474646,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
24,1.796875,0.1658162552121675,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
25,3.484375,0.030672923016533588,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
26,2.453125,0.08602433995839362,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
27,1.25,0.2865047968601901,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
28,1.171875,0.30978554847668166,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
29,0.94140625,0.39007890102496307,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
30,4.375,0.012588142242433998,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
31,4.9375,0.007172507245008699,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
32,3.265625,0.03817306945803752,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
33,1.546875,0.21291228619240427,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
34,2.21875,0.10874495509722103,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
35,1.8046875,0.16452586287665122,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
36,1.1796875,0.30737477821235176,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
37,4.65625,0.00950202828005989,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
38,0.39453125,0.673995900791531,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
39,1.3984375,0.24698257287629313,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
1,9.75,5.829466373086881e-05,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
2,0.59375,0.5522524501630204,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
3,2.3125,0.0990134083638263,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
4,2.171875,0.1139637344565904,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
5,5.0625,0.006329715427485747,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
6,2.5625,0.07711171996831671,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
7,1.2421875,0.2887518818320782,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
8,1.3046875,0.27125728970502744,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
9,4.0,0.01831563888873418,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
10,1.34375,0.26086558612628497,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
11,1.1875,0.3049827687110593,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
12,0.3359375,0.7146677711559482,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
13,3.25,0.03877420783172201,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
14,1.4453125,0.23567241741677974,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
15,1.4921875,0.22488019168416426,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
16,1.078125,0.34023286457404905,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
17,0.87890625,0.4152368286818413,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
18,0.90234375,0.40561787790561105,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
19,0.74609375,0.4742153431555798,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
20,0.023193359375,0.9770735391778969,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
21,6.0,0.0024787521766663585,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
22,2.0,0.1353352832366127,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
23,0.19140625,0.8257970399501007,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
24,2.1875,0.11219689052034373,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
25,2.765625,0.06293675158337987,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
26,1.4921875,0.22488019168416426,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
27,2.25,0.10539922456186433,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
28,1.703125,0.18211352912101367,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
29,0.96484375,0.3810427330152126,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
30,1.328125,0.26497362135689667,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
31,0.03076171875,0.9697066084520289,meta-llama/Llama-3.1-8B-Instruct,1.0,0,logiqa,0.75
32,4.96875,0.006951832396384793,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
33,2.203125,0.1104574389603643,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
34,3.71875,0.02426427924617674,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
35,3.796875,0.022440789864373145,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
36,2.296875,0.10057264266491435,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
37,1.828125,0.16071462536804407,meta-llama/Llama-3.1-8B-Instruct,0.0,0,logiqa,0.75
